@relation tes2

@attribute Ax numeric
@attribute Ay numeric
@attribute Az numeric
@attribute Lx numeric
@attribute Ly numeric
@attribute Lz numeric
@attribute Gx numeric
@attribute Gy numeric
@attribute Gz numeric
@attribute Class {walking,standing,sitting,jogging}

@data
-1.7434,-13.974,-0.99429,-2.7979,-4.2657,-1.8872,-1.7138,0.75533,0.41233,walking
-0.24517,-11.645,0.83084,-1.1478,-1.8957,0.28394,-2.5082,1.2669,0.61331,walking
2.8603,-11.169,1.9068,2.116,-1.3916,2.0643,-3.1594,2.8967,0.70036,walking
2.8603,-12.994,2.6015,2.1862,-3.2301,3.2224,-3.1389,3.0143,0.76847,walking
4.2768,-14.683,0.19068,3.6223,-4.9594,1.2857,-3.0381,1.2871,0.66554,walking
4.7263,-15.173,-0.77636,4.0634,-5.4825,0.5743,-2.8194,-0.3036,0.343,walking
3.9635,-16.018,-1.4165,3.2998,-6.4542,0.65072,-2.6417,-0.39676,0.20403,walking
3.6639,-16.167,-1.4982,2.9847,-6.647,0.75389,-1.9917,-1.033,0.12553,walking
1.0079,-15.473,6.7012,0.41523,-6.0367,9.3054,-0.96181,0.92577,0.81428,walking
-0.62654,-9.0303,1.0488,-1.1245,0.40441,3.6772,-1.8537,3.2901,1.6371,walking
-0.69464,-5.9793,1.5255,-1.0087,3.2905,4.7101,-2.5705,1.5992,1.171,walking
-0.01362,-5.2575,2.0022,-0.29107,3.9491,5.3686,-2.1771,1.7718,0.75778,walking
-0.24517,-4.9033,1.7843,-0.57231,4.1099,5.6346,-1.9587,2.1402,0.49602,walking
0.25879,-3.3642,2.1112,-0.16588,5.5366,6.2058,-1.5861,2.4196,0.48991,walking
0.83084,-2.9011,2.3155,0.34002,5.9512,6.5065,-1.2324,2.3631,0.33659,walking
2.2201,-2.5879,2.3155,1.4949,6.1622,6.6837,-0.40439,2.1652,0.28863,walking
2.5334,-3.2553,1.2531,1.6595,5.486,5.6117,0.10996,1.8528,0.39554,walking
2.6696,-3.8546,0.46309,1.706,4.9166,4.742,0.58765,1.4306,0.52443,walking
3.2825,-5.3256,-1.0215,2.2684,3.5181,3.0934,1.1292,0.96517,0.65179,walking
2.547,-11.891,-5.7342,1.5943,-2.8818,-1.9786,1.5256,0.3989,0.81581,walking
0.61292,-16.78,-9.9565,-0.25227,-7.7304,-6.2793,1.2223,-0.043066,0.88026,walking
3.1735,-15.255,-13.634,2.4809,-6.1989,-9.9352,0.19273,0.54245,0.38362,walking
2.9284,-12.476,-11.06,2.1615,-3.5206,-7.1381,-0.60445,1.5595,0.22205,walking
2.0975,-12.081,-8.7579,1.277,-3.1631,-4.7625,-0.28161,1.0458,0.20128,walking
0.70826,-8.7306,-5.2847,-0.19769,0.14644,-1.2169,-0.36774,0.8543,0.000305,walking
3.9227,-9.0439,-5.2166,2.8813,-0.22588,-1.0539,-1.1564,1.4496,-0.19548,walking
5.5299,-11.659,0.9398,4.3004,-2.9208,5.2179,-0.58063,-0.13622,-0.45265,walking
5.4209,-15.582,-1.7979,4.0211,-6.8126,2.3631,0.71838,-0.11423,-0.40531,walking
2.8875,-12.64,1.9068,1.4492,-3.7549,5.8008,0.50855,-0.9954,-0.014966,walking
3.1191,-5.2847,5.8295,1.8115,3.7058,9.5216,1.3271,-2.6114,0.27122,walking
3.1872,-6.0338,3.2553,2.0813,3.0697,6.73,1.6961,-2.7825,0.090103,walking
-0.69464,-11.005,4.1814,-1.6203,-1.7507,7.2907,2.1677,-2.8194,-0.087965,walking
-2.6423,-12.245,5.2983,-3.4576,-2.897,8.1491,2.5702,-3.6017,0.020159,walking
-4.127,-11.659,1.4574,-4.601,-2.1007,3.5986,2.2605,-2.9144,0.11851,walking
-2.1929,-8.7443,0.29965,-2.4959,0.90519,2.022,2.0598,-2.1441,0.052229,walking
0.12258,-8.2539,0.69464,-0.1575,1.48,1.8533,2.0278,-2.193,-0.55986,walking
0.83084,-8.9894,0.85808,0.49459,0.76472,1.814,2.2165,-2.2486,-0.90622,walking
0.6674,-9.7658,1.1441,0.1611,0.017309,1.5969,1.9908,-2.5614,-0.78282,walking
0.24517,-10.038,0.44947,-0.38872,-0.25221,0.50518,1.642,-1.8567,-0.54886,walking
-1.1169,-8.4446,0.50395,-1.802,1.3364,0.32173,1.1924,-0.59987,-0.2868,walking
-1.3757,-8.6217,0.54481,-2.0734,1.1557,0.25228,1.6142,-1.5302,0.024129,walking
0.24517,-8.9349,0.14982,-0.46685,0.82093,-0.54755,1.5449,-2.3839,0.007636,walking
0.70826,-9.221,-0.19068,-0.047994,0.51373,-1.104,1.0284,-1.8494,-0.26573,walking
0.095342,-9.507,0.19068,-0.80491,0.19387,-0.92867,0.81795,-1.2972,-0.54367,walking
-0.40861,-9.5206,0.24517,-1.3669,0.16745,-0.93522,0.91141,-0.7758,-0.67042,walking
-1.0896,-10.42,-0.12258,-2.216,-0.78328,-1.5522,1.1551,-0.40959,-0.69975,walking
-1.866,-10.801,-0.17706,-3.0874,-1.2039,-1.7816,1.1341,-0.87262,-0.78771,walking
-1.1169,-11.182,-0.38137,-2.3972,-1.6054,-2.0592,0.96181,-0.85216,-0.73457,walking
0.1362,-12.027,-0.85808,-1.3445,-2.5105,-2.7071,0.62919,-0.3824,-0.75717,walking
-1.0896,-12.449,-0.50395,-2.6584,-2.9539,-2.3887,0.354,-0.20556,-0.72052,walking
-2.152,-12.149,-0.054481,-3.815,-2.6709,-1.9422,0.10201,-0.35675,-0.49541,walking
-1.7843,-12.136,-0.19068,-3.4427,-2.6522,-2.057,0.067501,-0.2138,-0.16616,walking
-0.47671,-12.081,-1.362,-2.0997,-2.5816,-3.1767,0.061697,0.010385,0.043677,walking
-0.83084,-14.547,-1.866,-2.3655,-5.0124,-3.5734,-0.22694,0.13561,0.063835,walking
-1.7298,-15.228,-2.4653,-3.1414,-5.6371,-3.9486,-0.79596,0.45112,0.29474,walking
-2.1248,-13.852,-1.5119,-3.4549,-4.2308,-2.8667,-1.8775,1.0082,0.59254,walking
0.31327,-10.379,0.17706,-0.78862,-0.67208,-0.68175,-2.7709,1.8247,0.60964,walking
2.5061,-10.515,2.2337,1.5192,-0.76491,1.8679,-3.5791,3.2755,0.50457,walking
2.438,-11.904,3.0237,1.5391,-2.1408,3.2191,-3.3194,2.6728,0.51862,walking
3.8001,-14.342,0.91256,2.9248,-4.6001,1.6166,-3.1814,1.0049,0.35064,walking
5.1076,-14.901,-0.8036,4.1911,-5.2165,0.44055,-3.0018,0.028711,0.20495,walking
3.6775,-15.623,-0.84446,2.7352,-6.0547,1.0892,-2.4306,-0.15791,0.096822,walking
3.732,-16.317,-1.0215,2.7934,-6.8143,1.2111,-1.872,-0.83047,0.24465,walking
2.0294,-15.445,5.4209,1.1719,-5.9865,7.8627,-1.5751,-0.85552,0.9954,walking
-0.50395,-10.12,1.185,-1.2663,-0.65302,3.6277,-2.2544,3.0604,1.4942,walking
-1.1305,-8.4174,-0.068102,-1.824,1.0106,2.54,-2.7822,1.6319,1.1075,walking
-0.61292,-5.3119,1.5391,-1.1665,3.9176,4.807,-2.364,1.8048,0.63255,walking
-0.50395,-4.2904,1.9341,-1.1324,4.7364,5.7146,-2.0482,1.9722,0.3375,walking
-0.28603,-3.8137,2.0567,-0.96554,5.1549,5.9646,-1.5171,2.3573,0.33414,walking
0.92618,-2.6696,2.4244,0.11065,6.2059,6.5147,-1.0828,2.3414,0.22358,walking
1.9341,-2.7786,2.5606,0.88388,6.0141,6.7745,-0.58735,2.197,0.31307,walking
2.5198,-3.1872,1.4301,1.3458,5.6029,5.6167,0.16554,1.7031,0.45937,walking
2.9556,-3.3506,0.92618,1.7392,5.454,5.0699,0.66309,1.2651,0.57177,walking
4.3585,-5.6661,-1.5936,3.093,3.2372,2.318,1.2611,0.61484,0.66829,walking
3.3234,-11.727,-7.2869,2.0878,-2.7273,-3.5927,1.4908,-0.041233,0.68264,walking
2.438,-18.142,-13.293,1.4104,-9.0156,-9.8558,1.0925,-0.70921,0.55925,walking
3.9908,-17.434,-12.858,3.0108,-8.2827,-9.4718,0.21625,0.06689,0.13836,walking
3.514,-12,-8.6489,1.3057,-3.3476,-4.5946,-0.27061,1.3873,0.070555,walking
0.92618,-10.896,-4.7263,-1.0772,-2.2179,-0.62235,-0.36438,1.0528,0.099876,walking
0.89894,-9.0984,-3.8682,-1.0101,-0.38849,0.2139,-0.56047,0.58735,0.001833,walking
3.1327,-4.9442,-7.1507,1.0737,3.4547,-2.5258,-1.1616,1.2065,0.068722,walking
3.3778,-10.842,0.70826,1.0497,-2.2017,4.7205,0.16218,-0.16921,0.15424,walking
2.6968,-14.805,-0.78998,0.42805,-5.9554,2.7741,1.7199,-0.56322,0.49511,walking
1.8387,-18.469,1.7162,-0.058998,-9.1749,4.203,0.85552,-2.937,0.56994,walking
5.8295,-6.2245,5.7614,3.4221,3.1828,7.1318,0.68356,-2.554,0.41142,walking
5.8023,-4.6445,2.1112,2.5825,4.5965,2.7486,1.1597,-1.2776,-0.072693,walking
2.3427,-6.8919,1.3212,-0.87521,2.3601,1.7867,1.7889,-1.3631,-0.49266,walking
-4.8761,-9.9837,6.4969,-7.0118,-0.43328,5.8658,2.6606,-3.4196,-0.38271,walking
-7.0417,-12.19,2.3563,-7.4733,-2.4604,1.2093,2.664,-3.7293,0.082772,walking
-5.1894,-11.577,0.83084,-5.0757,-1.8329,-0.26679,1.9477,-2.5476,-0.029016,walking
-1.8932,-9.9973,0.43585,-1.3208,-0.25605,-0.53891,1.7437,-2.1304,-0.54367,walking
0.46309,-9.398,0.12258,0.94407,0.36028,-0.7226,1.7825,-1.8897,-0.76419,walking
0.70826,-9.7794,0.21793,0.98356,-0.003152,-0.50277,1.4807,-1.5757,-0.6072,walking
0.65378,-9.1801,1.1169,0.83899,0.59497,0.35282,1.2355,-0.90286,-0.28588,walking
0.35413,-10.079,1.1713,0.51444,-0.2764,1.4008,-0.038179,0.09163,-0.01405,standing
0.28603,-10.065,1.1713,0.46455,-0.24904,1.456,-0.03879,0.091019,-0.013439,standing
0.28603,-10.106,1.1305,0.42135,-0.30316,1.3552,-0.03146,0.089797,-0.013744,standing
0.32689,-10.134,1.1305,0.45319,-0.33026,1.3546,-0.024129,0.1011,-0.012828,standing
0.34051,-10.12,1.1032,0.45982,-0.31639,1.3201,-0.030238,0.12156,-0.01069,standing
0.39499,-10.134,1.0215,0.49816,-0.32969,1.232,-0.036041,0.12645,-0.010385,standing
0.31327,-10.12,1.0079,0.4085,-0.31603,1.2202,-0.034208,0.11454,-0.003971,standing
0.40861,-10.12,1.0624,0.48845,-0.31578,1.2695,-0.03207,0.10018,-0.005498,standing
0.42223,-10.079,1.1169,0.49419,-0.27484,1.3233,-0.029932,0.094684,0.000305,standing
0.36775,-10.093,1.1441,0.43398,-0.28827,1.3429,-0.026878,0.085216,-0.00733,standing
0.38137,-10.093,1.1169,0.4403,-0.28819,1.3139,-0.033598,0.087965,-0.003054,standing
0.50395,-10.147,1.2803,0.5478,-0.3424,1.4678,-0.053451,0.14294,-0.002444,standing
0.64016,-10.338,1.1305,0.67498,-0.53309,1.3204,-0.049175,0.23457,0.001833,standing
0.50395,-10.229,1.0896,0.53177,-0.42411,1.2797,-0.016188,0.28283,0.013134,standing
0.23155,-9.9973,1.2667,0.25356,-0.19227,1.4417,-0.015882,0.27947,0.008247,standing
0.28603,-9.9292,1.2258,0.30336,-0.12403,1.3932,-0.069333,0.24709,-0.002444,standing
0.39499,-9.9429,1.0624,0.41247,-0.13773,1.2352,-0.091935,0.27855,-0.01069,standing
0.50395,-10.161,1.0351,0.49566,-0.35585,1.2186,-0.096822,0.32254,-0.029016,standing
0.44947,-10.188,0.85808,0.42522,-0.38333,1.0524,-0.068111,0.39737,-0.050396,standing
0.47671,-10.161,0.7355,0.44144,-0.3561,0.92865,-0.031154,0.3653,-0.053451,standing
0.25879,-10.229,0.6674,0.20139,-0.42427,0.85878,-0.022907,0.17868,-0.029627,standing
0.36775,-10.174,0.8717,0.30094,-0.36977,1.0591,-0.005192,0.022907,-0.002749,standing
0.46309,-10.161,0.95342,0.38981,-0.35608,1.1345,-0.019242,-0.003971,-0.005498,standing
0.50395,-10.106,0.92618,0.41698,-0.30152,1.0971,-0.035125,0.066279,-0.008247,standing
0.47671,-10.093,0.91256,0.38357,-0.28787,1.0781,-0.037568,0.13928,-0.032376,standing
0.38137,-10.161,0.88532,0.27824,-0.35607,1.0507,-0.033903,0.14233,-0.029322,standing
0.35413,-10.161,0.84446,0.23623,-0.35609,1.0012,-0.025656,0.099266,-0.023518,standing
0.35413,-10.161,0.84446,0.23623,-0.35609,1.0012,-0.025656,0.099266,-0.023518,standing
0.35413,-10.161,0.84446,0.23623,-0.35609,1.0012,-0.025656,0.099266,-0.023518,standing
0.36775,-10.174,0.83084,0.2266,-0.36979,0.97251,-0.0281,0.013134,-0.015882,standing
0.39499,-10.147,0.76274,0.24751,-0.34262,0.90268,-0.028405,0.003054,-0.007636,standing
0.38137,-10.161,0.83084,0.22865,-0.35629,0.96874,-0.025656,0.012828,-0.007636,standing
0.38137,-10.079,0.89894,0.22029,-0.27456,1.0269,-0.029016,0.009468,-0.011301,standing
0.38137,-10.093,0.9398,0.2171,-0.28814,1.0602,-0.026267,0.013134,-0.008552,standing
0.35413,-10.106,0.78998,0.18138,-0.3018,0.90096,-0.022297,0.042455,-0.013439,standing
0.34051,-10.161,0.78998,0.16257,-0.35633,0.89746,-0.021991,0.049175,-0.014966,standing
0.38137,-10.161,0.76274,0.19604,-0.35633,0.85678,-0.014355,-0.004887,-0.005803,standing
0.44947,-10.12,0.83084,0.26009,-0.3155,0.91992,-0.013134,0.002444,-0.005498,standing
0.40861,-10.093,0.77636,0.21297,-0.28827,0.85164,-0.018021,0.032376,-0.010996,standing
0.38137,-10.161,0.72188,0.18112,-0.35644,0.79343,-0.018326,0.040928,-0.016799,standing
0.35413,-10.147,0.83084,0.14621,-0.3429,0.89155,-0.014966,0.014661,-0.011606,standing
0.40861,-10.147,0.9398,0.19616,-0.34295,0.99318,-0.00733,-0.025351,-0.013439,standing
0.43585,-10.134,0.83084,0.2207,-0.32935,0.87617,-0.002749,-0.027184,-0.006109,standing
0.42223,-10.106,0.84446,0.20401,-0.30215,0.88239,-0.009163,-0.025962,-0.010996,standing
0.38137,-10.161,0.81722,0.15687,-0.35673,0.84023,-0.000305,-0.030543,-0.005192,standing
0.36775,-10.12,0.84446,0.14162,-0.31589,0.85982,0.006414,-0.032376,0.000305,standing
0.40861,-10.12,0.74912,0.17929,-0.31595,0.74722,0.005498,-0.043066,-0.00336,standing
0.44947,-10.134,0.81722,0.21837,-0.32962,0.80702,0.009468,-0.049175,0.002749,standing
0.46309,-10.134,0.88532,0.23107,-0.32965,0.8652,0.009774,-0.067501,-0.001833,standing
0.44947,-10.134,0.81722,0.21429,-0.32978,0.77962,0.00672,-0.065057,0.003054,standing
0.46309,-10.161,0.83084,0.22666,-0.35709,0.78447,0.012828,-0.063225,-0.006414,standing
0.44947,-10.174,0.77636,0.21102,-0.3708,0.72178,0.019548,-0.083383,0.009468,standing
0.46309,-10.174,0.89894,0.22519,-0.37085,0.83343,0.023213,-0.076664,0.013439,standing
0.46309,-10.147,0.92618,0.22612,-0.34376,0.83868,0.014661,-0.069944,0.009468,standing
0.44947,-10.106,0.8717,0.21326,-0.30297,0.77457,0.013439,-0.069639,-0.003971,standing
0.42223,-10.106,0.81722,0.18501,-0.30319,0.70219,0.015577,-0.067806,0.003665,standing
0.35413,-10.079,0.84446,0.11813,-0.27607,0.71765,0.023213,-0.078496,0.005803,standing
0.36775,-10.093,0.88532,0.13217,-0.2898,0.74914,0.022602,-0.079107,0.009468,standing
0.43585,-10.12,0.8717,0.21598,-0.3173,0.71527,0.026878,-0.061697,0.00672,standing
0.42223,-10.147,0.85808,0.19068,-0.34468,0.69016,0.028405,-0.064446,0.001222,standing
0.38137,-10.174,0.74912,0.15204,-0.37204,0.57138,0.022297,-0.068111,0.005803,standing
0.44947,-10.147,0.83084,0.22023,-0.34495,0.64509,0.022907,-0.099266,0.010079,standing
0.46309,-10.12,0.92618,0.23649,-0.31803,0.72128,0.022907,-0.10324,0.01069,standing
0.44947,-10.134,0.8036,0.22607,-0.33177,0.58962,0.023518,-0.087659,0.009468,standing
0.40861,-10.093,0.92618,0.18782,-0.2913,0.69238,0.022907,-0.081245,0.002444,standing
0.40861,-10.12,0.89894,0.18811,-0.31874,0.65691,0.026573,-0.069333,0.00336,standing
0.36775,-10.12,0.9398,0.15035,-0.31894,0.68692,0.028711,-0.061392,0.006414,standing
0.35413,-10.12,0.89894,0.14221,-0.3193,0.62804,0.019242,-0.058948,0.006414,standing
0.38137,-10.106,0.9398,0.17322,-0.3059,0.65842,0.024435,-0.058032,0.004887,standing
0.36775,-10.079,0.9398,0.16094,-0.27887,0.6502,0.014661,-0.05284,0.004887,standing
0.40861,-10.12,0.96704,0.20641,-0.32015,0.66034,0.013134,-0.040623,0.004276,standing
0.44947,-10.161,0.92618,0.25034,-0.36121,0.61123,0.018631,-0.039401,-0.000916,standing
0.44947,-10.134,0.91256,0.25041,-0.3342,0.59044,0.014966,-0.042455,0.005192,standing
0.44947,-10.12,0.96704,0.26057,-0.32073,0.63432,0.016188,-0.015882,0.002749,standing
0.44947,-10.106,0.96704,0.26358,-0.30734,0.62617,0.013744,-0.008858,-0.002444,standing
0.44947,-10.106,0.96704,0.26358,-0.30734,0.62617,0.007636,-0.008247,0.003054,standing
0.36775,-10.093,0.85808,0.19061,-0.29408,0.50253,0.014661,-0.012217,0.003665,standing
0.47671,-10.093,0.96704,0.3013,-0.29454,0.59814,0.010385,-0.008858,0.001222,standing
0.44947,-10.12,1.0488,0.27515,-0.32228,0.66626,0.004887,0.011912,-0.003054,standing
0.46309,-10.093,1.0351,0.29214,-0.2955,0.63967,0.011301,0.018937,-0.003971,standing
0.47671,-10.065,1.0215,0.30606,-0.26874,0.6142,0.007025,0.001833,-0.001527,standing
0.53119,-10.161,1.0079,0.36034,-0.36458,0.58879,0.008858,0.000611,-0.001222,standing
0.44947,-10.147,1.0488,0.28035,-0.35143,0.61816,-0.000611,0.005192,-0.000916,standing
0.50395,-10.161,1.0079,0.33464,-0.36529,0.57198,0.005192,-0.000305,-0.001527,standing
0.54481,-10.12,0.99429,0.37882,-0.3248,0.54869,0.002749,-0.002444,0.000305,standing
0.47671,-10.134,1.0488,0.31139,-0.3389,0.59257,0.005192,-0.009163,0.00336,standing
0.44947,-10.12,1.0488,0.28652,-0.32574,0.58208,-0.000611,-0.012828,0.007941,standing
0.44947,-10.147,0.92618,0.29372,-0.3532,0.45228,0.000916,-0.022602,0.00336,standing
0.44947,-10.065,0.99429,0.29624,-0.27188,0.51152,0.00733,-0.023213,0.006109,standing
0.44947,-10.12,0.95342,0.29817,-0.32672,0.46284,0.002444,-0.021991,0.000611,standing
0.40861,-10.12,0.89894,0.26307,-0.32675,0.40588,0.003054,-0.005498,0.004582,standing
0.43585,-10.147,0.92618,0.29368,-0.35429,0.42624,0.001222,-0.013744,0.00336,standing
0.42223,-10.106,1.0351,0.28595,-0.31352,0.53194,-0.003665,-0.019853,0.004276,standing
0.44947,-10.12,0.96704,0.31439,-0.32727,0.46089,-0.001222,-0.021991,0.00733,standing
0.44947,-10.147,1.0215,0.32158,-0.35476,0.50866,0.000305,-0.019242,0.001527,standing
0.46309,-10.12,0.99429,0.34053,-0.3276,0.47877,0.001833,-0.01741,0.008552,standing
0.44947,-10.12,1.0215,0.33298,-0.32769,0.50286,-0.006414,-0.016188,0.009774,standing
0.42223,-10.12,1.0351,0.31416,-0.32789,0.51093,0.000611,-0.000916,0.006414,standing
0.38137,-10.12,0.96704,0.27987,-0.32793,0.44075,0.000611,0.007025,0.008552,standing
0.38137,-10.093,0.98067,0.28207,-0.30083,0.45122,-0.000916,0.000611,0.007025,standing
0.36775,-10.12,0.92618,0.27561,-0.32806,0.39571,-0.002749,-0.01069,0.015882,standing
0.39499,-10.147,0.99429,0.3126,-0.35542,0.46005,-0.010385,-0.00336,0.003971,standing
0.44947,-10.093,0.99429,0.37248,-0.3009,0.45994,-0.00672,0.003665,0.006414,standing
0.39499,-10.093,0.91256,0.32525,-0.30095,0.37637,-0.003971,-0.000305,0.00672,standing
0.40861,-10.12,0.99429,0.33965,-0.32831,0.45568,-0.007636,0.008552,0.004887,standing
0.35413,-10.161,0.99429,0.29206,-0.36914,0.45539,-0.007025,-0.00336,0.004887,standing
0.44947,-10.161,1.0351,0.39465,-0.36919,0.49462,-0.012523,0.002444,0.003054,standing
0.43585,-10.079,0.99429,0.38606,-0.28739,0.45463,-0.010079,0.008552,0.004276,standing
0.40861,-10.106,0.9398,0.35983,-0.31468,0.39921,-0.011301,0.030543,0.001833,standing
0.44947,-10.093,1.0896,0.40619,-0.30115,0.54696,-0.019548,0.057421,-0.000916,standing
0.47671,-10.093,1.185,0.43737,-0.30109,0.64304,-0.02138,0.092546,-0.002749,standing
0.44947,-10.052,1.185,0.41384,-0.26014,0.6444,-0.024129,0.14264,-0.01405,standing
0.40861,-10.106,1.0488,0.37478,-0.31454,0.50967,-0.023824,0.16066,-0.019548,standing
0.43585,-10.093,1.0215,0.40073,-0.30095,0.4818,-0.026573,0.16738,-0.023213,standing
0.50395,-10.12,0.88532,0.46943,-0.3279,0.35098,-0.027794,0.14997,-0.02474,standing
0.44947,-10.161,0.77636,0.41325,-0.36832,0.25016,-0.028711,0.13408,-0.020769,standing
0.46309,-10.202,0.81722,0.42747,-0.40892,0.2959,-0.020769,0.078496,-0.013744,standing
0.42223,-10.215,0.74912,0.38592,-0.42246,0.22935,-0.004887,0.017104,0.003054,standing
0.38137,-10.12,0.8036,0.3487,-0.32701,0.28569,0.009163,-0.013439,0.002749,standing
0.31327,-10.106,0.84446,0.2857,-0.31344,0.32525,0.009468,-0.043677,0.00336,standing
0.36775,-10.12,0.92618,0.34557,-0.3272,0.40404,0.002138,-0.042455,0.005803,standing
0.40861,-10.147,0.8717,0.38643,-0.35451,0.34838,-0.006109,-0.04215,0.005192,standing
0.35413,-10.188,0.83084,0.33551,-0.39525,0.3096,-0.004887,-0.028405,0.006414,standing
0.35413,-10.161,0.83084,0.34037,-0.36795,0.31058,0.003665,-0.028711,0.008247,standing
0.35413,-10.093,0.83084,0.34578,-0.29986,0.31033,0.006414,-0.053145,0.011912,standing
0.38137,-10.12,0.85808,0.3736,-0.32719,0.33575,0.012523,-0.065363,0.01405,standing
0.42223,-10.106,0.83084,0.41973,-0.31377,0.30475,0.026573,-0.07758,0.019853,standing
0.44947,-10.065,0.89894,0.453,-0.27314,0.36851,0.03207,-0.08094,0.026267,standing
0.36775,-10.147,0.96704,0.37934,-0.35539,0.42705,0.023518,-0.083078,0.013744,standing
0.32689,-10.134,0.89894,0.33999,-0.34198,0.35517,0.022297,-0.076969,0.016188,standing
0.32689,-10.12,0.89894,0.34582,-0.32855,0.35194,0.025045,-0.09163,0.020159,standing
0.31327,-10.106,0.92618,0.334,-0.31514,0.37555,0.023213,-0.084605,0.023518,standing
0.31327,-10.106,0.92618,0.334,-0.31514,0.37555,0.021991,-0.078191,0.015882,standing
0.36775,-10.12,0.92618,0.4095,-0.32895,0.37343,0.021991,-0.067806,0.023213,standing
0.38137,-10.093,1.0215,0.43425,-0.30196,0.46534,0.017104,-0.026267,0.011912,standing
0.36775,-10.134,0.96704,0.42458,-0.34313,0.40571,0.014966,-0.012828,0.009468,standing
0.34051,-10.134,0.95342,0.4026,-0.34327,0.39017,0.019853,-0.025045,0.013439,standing
0.36775,-10.12,0.95342,0.42979,-0.32983,0.38715,0.024435,-0.038179,0.013744,standing
0.36775,-10.106,1.0351,0.43557,-0.31665,0.46189,0.019548,-0.036652,0.007941,standing
0.42223,-10.093,1.0896,0.48788,-0.30339,0.51,0.015882,0.010079,0.004276,standing
0.38137,-10.134,0.96704,0.44685,-0.3444,0.38495,0.00672,0.018021,-0.004276,standing
0.36775,-10.12,0.96704,0.43625,-0.331,0.38155,0.00733,0.018021,0.004276,standing
0.35413,-10.174,0.92618,0.42152,-0.38562,0.33829,0.005192,0.012217,-0.002138,standing
0.39499,-10.147,1.0624,0.46187,-0.3585,0.47237,0.004887,-0.001527,0.004276,standing
0.39499,-10.12,0.99429,0.46084,-0.33143,0.40133,0.007941,-0.014966,-0.005498,standing
0.36775,-10.12,1.0896,0.43258,-0.33171,0.49207,0.00733,-0.000611,0.002749,standing
0.35413,-10.12,1.076,0.42278,-0.33192,0.47537,0.010996,0.019548,-0.001222,standing
0.32689,-10.106,1.0215,0.39522,-0.31856,0.41664,0.010996,0.020159,-0.002138,standing
0.38137,-10.093,1.0351,0.44888,-0.30519,0.42616,0.012217,0.017104,0.003971,standing
0.36775,-10.161,0.99429,0.43548,-0.37341,0.38345,0.009163,0.012523,0.005803,standing
0.35413,-10.12,0.89894,0.42745,-0.33257,0.28843,0.008552,0.018326,0.000305,standing
0.34051,-10.147,0.99429,0.41377,-0.35997,0.38108,0.006109,0.007941,-0.005498,standing
0.40861,-10.147,1.0079,0.4802,-0.36013,0.39203,0.010079,-0.00336,0.000611,standing
0.35413,-10.106,1.0488,0.42873,-0.3194,0.43115,0.009774,0.000305,-0.000916,standing
0.35413,-10.147,1.0624,0.42816,-0.36049,0.44112,0.00672,0.00733,0.003054,standing
0.38137,-10.134,1.0351,0.45479,-0.34699,0.41185,0.002138,0.014355,0.001833,standing
0.36775,-10.106,0.98067,0.44445,-0.31968,0.35895,0.004582,0.006414,-0.00336,standing
0.38137,-10.106,1.0215,0.45762,-0.31976,0.39846,0.009163,-0.001527,-0.005192,standing
0.35413,-10.134,1.0624,0.43256,-0.34715,0.43721,0.007636,0.011606,0.001527,standing
0.36775,-10.12,0.99429,0.44597,-0.33368,0.3668,0.008247,0.005192,-0.000611,standing
0.32689,-10.12,1.0079,0.40887,-0.33365,0.38138,0.00672,0.008552,0.001222,standing
0.39499,-10.106,1.0215,0.47636,-0.32017,0.39264,0.011301,0.02138,0.002138,standing
0.36775,-10.12,0.92618,0.45185,-0.33377,0.29799,0.002444,0.026878,-0.002138,standing
0.35413,-10.12,0.98067,0.43764,-0.33384,0.35131,0.000916,0.001222,0.002444,standing
0.36775,-10.106,0.99429,0.45103,-0.32024,0.36459,0.004582,0.007025,-0.000305,standing
0.34051,-10.093,1.0624,0.42702,-0.30658,0.43368,0.001527,0.034514,-0.00672,standing
0.31327,-10.12,1.0488,0.39798,-0.33394,0.41805,0.011912,0.039706,-0.009468,standing
0.32689,-10.093,0.96704,0.41082,-0.30678,0.36227,0.008552,0.034514,-0.002138,standing
0.38137,-10.093,0.99429,0.4681,-0.30676,0.36286,0.007636,0.029627,0.00336,standing
0.39499,-10.161,0.99429,0.48077,-0.37499,0.36069,0.01069,0.012828,0.005803,standing
0.40861,-10.147,1.0896,0.49742,-0.36147,0.45489,0.008247,0.018326,0.002749,standing
0.38137,-10.188,1.0488,0.4695,-0.40245,0.41211,0.005498,0.025351,0.004582,standing
0.35413,-10.12,1.0624,0.44193,-0.33445,0.42418,0.01069,0.020769,0.004887,standing
0.39499,-10.12,1.0624,0.48633,-0.33453,0.42345,0.013439,0.01405,0.006414,standing
0.43585,-10.079,1.1169,0.52627,-0.29393,0.47382,0.011912,0.015272,-0.000611,standing
0.44947,-10.079,1.0215,0.54259,-0.2939,0.37932,0.012828,0.029322,-0.001222,standing
0.32689,-10.093,1.0079,0.42018,-0.30771,0.36285,0.012217,0.023213,0.007636,standing
0.40861,-10.12,1.076,0.50628,-0.3351,0.42932,0.012828,0.006109,0.00733,standing
0.40861,-10.12,1.1441,0.50544,-0.33541,0.49264,0.01069,-0.000611,0.009163,standing
0.51757,-10.161,1.1986,0.61274,-0.37642,0.54458,0.004887,0.018937,0.001833,standing
