@relation tes4

@attribute Ax numeric
@attribute Ay numeric
@attribute Az numeric
@attribute Lx numeric
@attribute Ly numeric
@attribute Lz numeric
@attribute Gx numeric
@attribute Gy numeric
@attribute Gz numeric
@attribute Class {walking,jogging,standing,sitting}

@data
6.6059,13.28,-1.6072,-3.0573,14.912,-1.9665,-1.6448,1.2773,1.5162,jogging
6.674,13.144,-2.3018,-3.132,13.223,-2.3847,-1.1283,0.75686,1.1426,jogging
7.1234,12.612,-2.2337,-2.5903,11.277,-2.0597,-0.24068,0.15577,0.1179,jogging
8.4855,11.441,-1.58,-0.69061,8.0155,-1.0952,0.47312,-0.40592,-0.86224,jogging
9.3027,9.4117,-1.3757,0.34726,5.4554,-0.81127,1.1781,-1.2697,-2.3509,jogging
9.9156,4.2904,-0.69464,1.0493,0.14462,-0.085052,1.6616,-1.992,-2.7492,jogging
10.964,2.1656,0.14982,1.9848,-1.7405,0.6779,1.9386,-2.3946,-3.4233,jogging
12.667,1.1986,0.76274,3.5358,-2.3566,1.154,2.0818,-2.0925,-3.8075,jogging
19.3,-2.8603,3.3097,9.7563,-5.1134,3.2062,2.0302,0.009774,-3.5745,jogging
19.504,-11.918,6.279,10.135,-14.529,5.0266,1.894,0.3207,-3.222,jogging
19.532,-19.055,10.134,10.462,-21.955,7.7895,2.1154,-1.3436,-3.6682,jogging
19.532,-16.808,7.5729,11.064,-20.399,4.1705,2.4108,-2.2437,-5.2922,jogging
15.214,-15.091,4.8625,6.1975,-11.795,2.8612,2.7431,-1.9239,-5.3744,jogging
11.509,-14.124,3.9635,2.7189,-10.285,1.9237,3.1637,-1.1958,-5.0955,jogging
6.0611,-12.585,2.942,-2.4684,-8.2152,0.86308,3.2541,-1.2737,-4.05,jogging
0.27241,-11.972,1.8524,-7.5318,-6.4301,-0.28041,3.1371,-1.813,-3.1429,jogging
-4.5628,-11.673,1.6753,-11.776,-5.402,-0.52091,2.8689,-2.1805,-2.2568,jogging
-9.2482,-12.245,1.58,-14.565,-4.3381,-0.74048,2.3347,-2.1008,-0.95875,jogging
-11.278,-12.286,1.5119,-15.265,-3.6375,-0.83023,2.113,-1.9239,-0.58338,jogging
-12.326,-12.313,1.5391,-14.832,-3.119,-0.77792,1.3457,-0.93096,0.41722,jogging
-13.184,-12.095,1.2395,-12.775,-2.523,-0.85386,0.6182,0.05284,1.4416,jogging
-11.332,-11.891,1.1169,-9.9197,-2.3824,-0.82463,-0.2755,0.95112,2.6631,jogging
-6.5786,-11.959,0.55843,-4.1408,-2.6004,-1.0693,-1.0629,1.4358,3.846,jogging
-4.0861,-12.653,0.16344,-1.5768,-3.285,-1.2884,-1.8466,1.5733,5.1465,jogging
2.3836,-17.638,1.9477,0.75128,-5.0221,-0.39878,-2.1716,1.7275,5.6163,jogging
17.189,-19.409,2.2065,20.461,-10.164,2.213,-3.1212,2.3088,6.5989,jogging
19.246,-19.518,1.8387,23.69,-10.945,3.5458,-3.9483,4.5882,5.7956,jogging
19.463,-19.532,2.9284,24.246,-11.396,5.5952,-3.4034,6.2543,4.3423,jogging
19.532,-11.005,3.3506,24.099,-4.2909,8.8486,-2.5198,4.4566,2.2862,jogging
19.532,-4.5083,1.1032,14.541,3.8248,-0.24771,-1.6151,1.0556,1.4609,jogging
12.572,1.8251,-0.36775,6.1221,9.1195,-1.5367,-1.4255,0.49694,1.5476,jogging
9.0848,4.3177,-0.55843,2.0962,11.109,-1.6569,-1.7034,0.99327,1.6677,jogging
7.7364,5.5162,-0.42223,0.22344,11.732,-1.4667,-1.894,1.69,1.784,jogging
6.8647,7.8453,-0.19068,-1.2241,13.295,-1.2101,-1.8189,1.9615,1.7614,jogging
5.5571,13.035,-0.6674,-3.7951,15.841,-1.58,-1.4447,1.7055,1.5953,jogging
6.5514,13.089,-1.6208,-3.1704,14.185,-2.2961,-0.89614,0.89339,0.66798,jogging
7.5048,12.735,-2.4789,-2.0883,10.7,-2.4785,0.001833,0.24068,-0.12706,jogging
7.4503,12.435,-2.6151,-1.801,9.1968,-2.3073,0.32284,-0.076358,-0.57818,jogging
7.2188,11.101,-2.7241,-1.6752,7.0101,-2.1451,1.1148,-0.8769,-1.9349,jogging
7.4231,8.9894,-2.7377,-1.206,4.4014,-1.9255,1.3668,-1.3943,-2.6197,jogging
8.0905,4.6037,-1.7025,-0.39484,-0.19584,-0.6375,1.4285,-1.8424,-3.073,jogging
10.365,3.2416,-0.35413,1.7546,-1.3486,0.62545,1.3909,-1.6692,-3.3677,jogging
19.246,0.7355,1.9886,10.125,-2.8338,2.479,1.3638,-0.71441,-3.4868,jogging
19.504,-10.529,6.5786,10.53,-14.427,5.9113,1.233,0.76847,-3.3998,jogging
19.532,-17.053,9.9973,10.694,-21.103,8.7076,1.7306,-0.35125,-4.1371,jogging
19.532,-18.891,10.011,11.364,-23.567,7.2549,2.4496,-2.0296,-5.4996,jogging
19.532,-17.053,7.4095,11.991,-22.353,4.0612,2.9435,-2.1261,-6.1038,jogging
10.106,-15.159,4.2904,1.5815,-10.926,1.9293,3.3717,-1.7688,-5.9562,jogging
6.3198,-14.342,3.4732,-1.8932,-9.5437,1.0877,3.3903,-1.7883,-4.7177,jogging
-1.4029,-12.612,2.0839,-8.7466,-6.5881,-0.35489,3.2388,-1.9477,-4.2202,jogging
-5.9385,-11.727,1.5936,-12.611,-4.9852,-0.89479,2.7092,-2.3112,-2.6493,jogging
-12.708,-11.496,1.2258,-17.092,-3.1135,-1.36,2.2492,-2.1121,-1.5421,jogging
-16.344,-12.354,1.2803,-17.292,-2.909,-1.1836,1.5165,-0.99724,0.39767,jogging
-16.644,-12.286,1.471,-15.915,-2.7841,-0.84457,1.3127,-0.59529,0.98991,jogging
-14.955,-11.414,1.2122,-11.817,-2.3324,-0.7506,0.85063,0.15577,2.2003,jogging
-10.569,-12.544,0.83084,-6.4,-3.8176,-0.79084,0.024435,0.51618,4.1795,jogging
-6.3198,-14.342,0.84446,-2.06,-5.6139,-0.51222,-0.57544,0.47647,5.3469,jogging
-3.228,-16.072,1.2939,0.61966,-7.1351,0.070491,-1.0785,0.44349,6.159,jogging
0.61292,-18.673,0.83084,3.6302,-9.4039,-0.2373,-1.6237,0.53634,6.5146,jogging
13.947,-19.504,1.4029,17.81,-10.493,1.6116,-2.5549,1.3995,6.9602,jogging
19.191,-19.532,2.5334,24.255,-11.36,4.4701,-3.7202,3.6902,7.2629,jogging
19.504,-19.532,5.2438,25.008,-12.525,9.3407,-4.043,8.0588,5.733,jogging
19.532,-19.532,5.6116,24.86,-13.168,10.835,-3.3448,6.2049,4.1392,jogging
19.532,-10.842,2.7922,23.492,-6.2627,10.507,-1.9102,1.7801,2.7022,jogging
16.985,-0.49033,0.1362,10.865,7.0617,-1.1625,-1.1038,-0.48686,2.2636,jogging
13.498,1.7162,-0.12258,6.8551,8.8243,-1.3552,-1.0647,-0.36988,2.3524,jogging
9.7794,5.3256,-0.65378,2.6396,11.946,-1.8193,-1.4123,1.6839,2.6728,jogging
9.1937,14.928,-0.20431,0.66738,19.641,-1.3248,-1.6591,2.0293,2.6408,jogging
10.079,16.195,-0.72188,0.86758,19.397,-1.7547,-1.4288,1.8509,2.2446,jogging
9.9565,15.568,-1.6753,0.31826,17.179,-2.5008,-0.78435,0.95661,1.0403,jogging
10.052,15.759,-1.2395,0.36324,14.307,-1.6808,-0.416,0.4383,0.25107,jogging
10.774,14.083,-1.3212,1.3072,11.537,-1.5884,0.16952,-0.32559,-0.72357,jogging
11.25,9.4798,-1.6753,2.1488,5.8294,-1.5979,0.78252,-0.79871,-1.7184,jogging
11.564,6.6331,-0.98067,2.5224,2.8381,-0.82909,1.2483,-1.1503,-2.6802,jogging
12.177,3.3506,0.01362,3.0832,-0.31849,0.14779,1.5812,-1.9462,-3.9285,jogging
13.634,0.24517,0.64016,4.3961,-3.0454,0.70653,1.5996,-2.0024,-4.5503,jogging
19.164,-4.0861,0.91256,9.5664,-6.0995,0.83516,1.6075,-0.78313,-4.7024,jogging
19.491,-10.311,3.8682,10.097,-12.878,2.7085,1.6484,0.69914,-4.2669,jogging
19.532,-19.205,10.161,10.74,-22.474,7.298,1.927,-0.43188,-4.4853,jogging
19.532,-19.504,7.927,11.256,-23.359,4.3443,2.3555,-2.1967,-5.6835,jogging
19.532,-19.532,6.7693,11.556,-23.704,2.8771,2.8262,-1.7504,-5.933,jogging
10.256,-16.508,3.9771,1.7587,-11.998,2.0724,3.1628,-1.2272,-5.3704,jogging
4.9987,-14.492,2.9011,-3.187,-9.4519,0.96163,3.1832,-1.5207,-4.3179,jogging
0.095342,-13.239,1.9886,-7.6981,-7.6214,0.019855,3.0415,-2.2587,-3.2101,jogging
-8.0224,-11.564,0.7355,-14.62,-4.5916,-1.2729,2.8344,-2.6967,-2.1124,jogging
-9.8611,-11.591,0.61292,-15.539,-3.8532,-1.4009,2.4823,-2.5302,-0.65179,jogging
-11.891,-12.081,0.74912,-16.365,-3.5891,-1.2583,2.1835,-2.1047,0.21655,jogging
-14.288,-12.408,1.4301,-15.743,-2.9143,-0.54921,1.7462,-1.4175,1.0727,jogging
-13.893,-12.599,1.1713,-13.945,-2.9734,-0.7045,1.1973,-0.55375,2.007,jogging
-10.542,-12.871,0.7355,-9.6596,-3.2566,-0.98209,0.48655,0.24221,3.0614,jogging
-5.1621,-12.871,0.24517,-3.3921,-3.3278,-1.155,-0.22174,0.72785,4.0317,jogging
-2.6151,-13.116,-0.20431,-0.8261,-3.5525,-1.43,-0.97494,0.99785,4.7956,jogging
2.9011,-14.451,-0.8036,4.248,-4.7912,-1.8236,-1.2398,1.0379,4.8264,jogging
9.8203,-18.837,-0.027241,9.7182,-9.0556,-0.72409,-2.3699,1.7755,4.8775,jogging
17.638,-19.45,0.74912,18.72,-9.7082,1.0665,-3.529,4.4608,5.1249,jogging
19.3,-19.518,1.9341,20.904,-9.8943,2.926,-4.3423,6.8695,4.6255,jogging
19.532,-18.374,4.3994,21.866,-9.5128,7.8927,-4.331,6.955,3.2086,jogging
19.532,-11.373,1.471,14.144,2.6852,0.47585,-2.6942,2.4997,1.6573,jogging
18.129,-1.9068,0.44947,12.046,5.7267,-0.49768,-1.8476,0.56108,1.6356,jogging
13.716,0.24517,0.19068,7.1031,7.4301,-0.7149,-1.6872,0.20281,1.7553,jogging
10.474,1.7979,0.095342,3.4264,8.5607,-0.77891,-1.7275,0.94012,2.0436,jogging
8.1177,4.699,0.10896,0.22912,10.463,-0.73737,-1.7559,1.5959,2.0528,jogging
7.8045,7.5729,-0.068102,-0.59395,12.569,-0.89134,-1.6026,1.7587,2.0699,jogging
6.7012,13.076,-1.0896,-2.7652,15.56,-1.7117,-1.2666,1.6499,1.9878,jogging
7.0553,13.92,-1.2939,-2.7036,14.774,-1.7451,-0.79565,1.4279,1.6365,jogging
8.8805,14.506,-1.7298,-0.89083,13.703,-1.9493,-0.26053,1.0577,0.84483,jogging
11.7,14.165,-2.833,2.4581,10.9,-2.5149,0.75228,-0.069639,-0.65271,jogging
12.095,11.836,-3.1054,3.104,7.9601,-2.5472,1.42,-1.1255,-1.752,jogging
11.768,8.2131,-2.6832,2.8924,4.1059,-1.9575,1.7703,-2.0171,-2.6936,jogging
12.776,3.6503,-1.2531,3.8653,-0.3571,-0.40862,1.7501,-2.3686,-3.7941,jogging
15.323,1.8524,0.16344,6.253,-1.8058,0.88808,1.5568,-1.6695,-4.2483,jogging
18.796,-0.84446,1.076,9.5003,-3.9218,1.6131,1.5064,-1.0357,-4.3118,jogging
19.518,-11.455,7.1507,10.079,-14.089,6.7815,1.5656,0.20861,-4.3243,jogging
19.532,-18.469,11.21,10.358,-21.607,9.7379,2.1191,-1.4462,-4.6407,jogging
19.532,-19.409,11.128,10.715,-23.094,8.9229,2.6038,-2.8231,-5.0005,jogging
18.415,-18.21,7.7091,10.291,-22.804,4.6978,2.8524,-2.1594,-5.4562,jogging
14.165,-17.257,6.279,6.338,-22.168,2.9953,3.4932,-1.587,-4.977,jogging
7.7091,-15.364,4.2359,-0.7491,-10.976,1.9167,3.5818,-1.8815,-4.0552,jogging
-2.9284,-13.307,1.4574,-10.524,-7.5691,-0.89994,3.4627,-2.6005,-2.9694,jogging
-8.6762,-13.048,0.70826,-15.525,-6.4432,-1.6657,3.1606,-2.8906,-1.8393,jogging
-11.591,-12,0.40861,-17.44,-4.4975,-1.9742,2.886,-2.5519,-0.89706,jogging
-13.021,-11.645,0.42223,-16.196,-2.6526,-1.8628,2.6087,-1.5238,0.27581,jogging
-12.286,-12.408,0.46309,-14.045,-3.0006,-1.6753,1.934,-0.89522,0.96517,jogging
-11.482,-13.307,0.62654,-11.983,-3.7112,-1.3326,1.1264,-0.28833,1.7733,jogging
-8.7851,-12.98,0.44947,-7.5621,-3.3822,-1.1484,0.096517,0.46334,2.7104,jogging
-5.8295,-12.476,0.01362,-4.2425,-2.9029,-1.4015,-0.83994,1.2468,3.5558,jogging
-3.3506,-12.354,-0.28603,-1.6511,-2.7747,-1.5211,-1.4679,1.646,4.0238,jogging
4.2223,-14.846,-0.17706,5.1797,-5.1297,-1.0954,-2.0262,1.7006,4.3048,jogging
6.1292,-17.638,0.39499,6.465,-7.872,-0.42673,-3.2434,2.1441,4.883,jogging
13.402,-19.3,-0.29965,14.882,-9.6106,0.01113,-3.9575,4.5937,5.4999,jogging
19.436,-19.532,2.0567,22.251,-10.519,4.7076,-4.0384,6.6053,5.112,jogging
19.518,-19.409,3.9908,22.471,-11.156,8.3877,-3.667,6.6083,3.7223,jogging
19.532,-11.7,2.6423,22.014,-4.2564,8.5248,-2.6475,3.649,2.3769,jogging
19.532,-4.1406,-0.01362,13.665,3.6779,-0.80228,-1.6365,1.1903,1.8662,jogging
16.344,-1.2667,-0.47671,9.8735,6.0685,-1.1787,-1.2804,0.75778,1.708,jogging
12.204,0.96704,-1.0215,5.2565,7.8624,-1.6199,-1.485,1.441,1.8375,jogging
7.4367,7.4776,-0.8717,-0.48078,13.248,-1.297,-1.6551,1.6405,1.9755,jogging
5.6933,11.768,-0.44947,-2.8419,16.581,-0.84112,-1.6713,1.2892,2.1334,jogging
4.2768,15.119,-0.96704,-4.9114,18.532,-1.2714,-1.3818,0.79962,2.0052,jogging
5.3392,16.903,-2.8058,-4.45,16.385,-2.5351,-0.98044,0.63591,1.42,jogging
7.069,17.271,-2.8058,-2.4056,14.804,-2.2402,0.073304,0.67776,0.3485,jogging
9.6432,17.148,-2.5198,0.68236,13.234,-1.7748,1.0632,-0.46181,-0.58979,jogging
12.217,12.449,-1.5119,3.8724,7.3658,-0.6803,1.7565,-1.8002,-1.4594,jogging
12.49,8.7851,-0.39499,4.1861,3.6226,0.35704,2.0424,-2.7742,-2.3421,jogging
13.511,5.4073,-0.39499,5.0902,0.42971,0.29624,1.9374,-2.9401,-3.207,jogging
18.183,1.3348,0.47671,9.2596,-2.7055,0.94301,1.8488,-2.3546,-3.6441,jogging
19.368,-0.8036,1.2122,10.184,-4.2272,1.5214,1.8689,-0.97738,-3.846,jogging
19.532,-15.541,5.5843,10.041,-8.1302,4.1401,1.8387,-0.90469,-4.0629,jogging
19.532,-19.028,6.7557,10.4,-22.334,5.3932,1.9978,-2.321,-4.5885,jogging
19.532,-19.477,5.6116,10.728,-23.302,3.6019,1.9563,-2.9102,-4.8332,jogging
19.532,-19.532,5.0259,10.92,-23.622,2.7288,1.9041,-2.6725,-5.3237,jogging
9.1937,-19.409,3.1599,0.44397,-15.202,1.7767,2.0556,-1.9575,-4.999,jogging
3.4596,-16.44,2.7786,-4.8918,-11.51,1.3203,2.1499,-1.8027,-3.6689,jogging
-4.9714,-14.41,3.1599,-12.148,-7.9597,1.4131,2.0809,-2.2859,-2.638,jogging
-8.8124,-13.607,3.1054,-15.104,-6.3347,1.1797,2.0498,-2.0644,-1.6622,jogging
-11.509,-12.286,3.2144,-16.683,-4.2316,1.0848,2.1732,-1.6402,-0.92852,jogging
-13.539,-11.06,3.3097,-15.924,-1.8788,0.82155,2.2107,-1.2401,-0.10415,jogging
-13.593,-11.427,3.1191,-14.526,-2.0057,0.56356,2.0782,-0.75228,0.82558,jogging
-11.891,-11.795,2.1929,-10.517,-2.3955,-0.2419,1.7144,0.048869,2.2181,jogging
-10.025,-11.972,1.757,-7.9453,-2.6671,-0.53644,0.80848,0.66737,3.2367,jogging
-7.1507,-12.217,1.2395,-4.7057,-2.9624,-0.89059,0.10568,1.2367,4.04,jogging
-1.0351,-12.762,0.19068,1.2642,-3.3927,-1.5687,-0.44899,1.5046,4.4541,jogging
3.4459,-14.451,-0.28603,5.2048,-4.9273,-1.8262,-0.9951,1.609,4.5085,jogging
6.4152,-18.251,0.21793,7.4236,-8.5899,-1.1278,-1.7098,2.0824,4.7861,jogging
17.992,-19.491,1.2122,19.392,-9.7859,1.046,-2.6047,3.8802,5.4889,jogging
19.341,-19.532,1.9205,21.349,-9.9461,2.4262,-3.5427,7.0234,5.0448,jogging
19.504,-19.532,2.9556,22.357,-10.393,5.0821,-3.4853,7.1392,3.7134,jogging
19.532,-10.774,1.4574,22.376,-2.611,6.0886,-2.7749,5.2314,2.2489,jogging
19.532,-5.7069,-0.28603,14.149,2.4346,-1.2416,-1.8259,3.2803,1.6484,jogging
18.387,-1.7979,-1.3484,12.284,5.8362,-2.1486,-1.3628,1.8729,1.5708,jogging
12.054,3.6366,-1.2667,4.8043,10.218,-1.8147,-1.431,1.4221,1.6799,jogging
10.651,6.6195,-1.076,2.8292,12.517,-1.5283,-1.5934,1.6432,1.6182,jogging
10.161,9.9429,-1.2395,1.709,14.905,-1.5818,-1.5708,1.7263,1.3311,jogging
9.9292,12.503,-2.3291,0.43075,14.942,-2.2782,-1.3149,1.5782,0.83536,jogging
9.5887,13.375,-2.6015,-0.16106,14.389,-2.3093,-0.94776,1.1387,0.18082,jogging
9.2346,14.083,-2.1929,-0.55153,13.665,-1.7167,-0.47006,0.30543,-0.4945,jogging
7.5729,11.686,-2.1656,-1.835,9.0274,-1.3959,0.17226,-0.55161,-1.6249,jogging
7.5729,9.2074,-2.0294,-1.6276,5.9311,-1.1418,0.90255,-1.2327,-2.3964,jogging
8.0632,7.3822,-1.6344,-0.98694,3.7281,-0.6794,1.1506,-1.5311,-3.0644,jogging
9.2755,3.8546,-0.54481,0.22522,0.18996,0.36865,1.2278,-1.719,-3.3372,jogging
12.49,-0.054481,1.3212,3.1782,-3.0782,1.8878,1.3555,-1.8751,-3.977,jogging
16.957,-1.5391,1.4438,7.4682,-3.9887,1.7992,1.4181,-1.0938,-3.9725,jogging
19.491,-8.322,5.1485,9.7291,-9.2024,4.8231,1.5519,-0.011606,-3.4273,jogging
19.532,-17.38,7.6138,9.9068,-18.567,6.1563,2.0061,-0.56474,-3.1435,jogging
19.532,-19.259,9.2891,10.017,-20.592,7.3247,2.6866,-1.7691,-3.6261,jogging
19.532,-19.504,8.2948,10.283,-21.197,5.5073,2.835,-2.1341,-4.0061,jogging
14.996,-17.175,4.6309,6.2817,-19.643,0.8706,3.3298,-2.0513,-4.5839,jogging
9.0303,-14.737,3.0101,0.55186,-10.166,1.1699,3.5583,-1.5278,-3.9844,jogging
4.4675,-12.721,1.4438,-3.7303,-7.6621,0.04394,3.5797,-1.7226,-3.1991,jogging
-3.8001,-11.605,1.1986,-11.119,-5.3513,-0.67335,3.2409,-2.4596,-2.1078,jogging
-7.2869,-11.046,0.72188,-13.905,-4.0612,-1.17,3.0901,-2.5256,-1.7443,jogging
-9.902,-10.637,0.50395,-15.579,-2.871,-1.3996,2.8359,-2.4462,-1.1829,jogging
-12.272,-11.019,0.44947,-15.334,-1.8842,-1.3817,2.3543,-2.0476,-0.46365,jogging
-13.402,-11.223,0.47671,-14.912,-1.6904,-1.2601,1.7911,-1.379,0.25534,jogging
-13.035,-10.924,0.31327,-13.114,-1.2482,-1.2845,0.97464,-0.47312,1.1933,jogging
-7.8317,-11.904,-0.28603,-6.1478,-2.3218,-1.5157,-0.023518,0.52993,2.8436,jogging
-4.2904,-11.891,-0.50395,-2.4053,-2.3231,-1.5437,-1.1747,1.4166,3.569,jogging
-2.1384,-12,-0.40861,-0.27022,-2.4133,-1.294,-1.7162,1.5913,3.9105,jogging
4.0452,-15.8,0.44947,5.0099,-6.0681,-0.28438,-2.4315,1.7926,3.9978,jogging
12,-19.028,-0.40861,13.968,-9.4296,0.006258,-3.4532,2.9777,4.3854,jogging
18.551,-19.477,1.6753,21.347,-10.279,3.6092,-4.2284,5.5076,5.0971,jogging
19.518,-18.387,4.8352,22.703,-10.347,9.4589,-4.3533,6.3817,4.4801,jogging
19.532,-11.836,3.9227,22.188,-4.6948,10.097,-3.1957,4.076,2.2077,jogging
19.532,-6.2517,1.58,14.398,2.0334,0.49652,-2.1341,2.2721,1.8864,jogging
19.532,-2.3699,0.38137,13.575,5.354,-0.63331,-1.5736,1.1032,1.8592,jogging
13.103,2.4517,-0.51757,5.895,9.0462,-1.3724,-1.4923,0.84605,1.8204,jogging
10.992,4.0452,-0.8036,3.2752,10.05,-1.561,-1.5727,1.0321,1.7468,jogging
8.431,8.0905,-1.362,-0.26963,12.586,-1.875,-1.5601,0.83047,1.5739,jogging
7.1643,9.902,-1.866,-2.0041,13.367,-2.1925,-1.346,0.49786,1.3928,jogging
6.2381,10.815,-2.1656,-3.3006,13.089,-2.2643,-1.1924,0.34697,1.2449,jogging
4.9306,12.667,-2.152,-4.8518,12.095,-1.766,-0.70647,0.025351,0.51435,jogging
5.0395,13.402,-1.8251,-4.5273,11.323,-1.259,-0.24618,0.003665,-0.15974,jogging
5.5707,13.13,-1.9341,-3.6109,9.7627,-1.2062,0.34575,-0.026267,-0.91477,jogging
8.6762,8.9349,-0.8036,0.074399,4.2945,0.000467,0.93554,-0.34697,-1.6426,jogging
10.937,5.993,0.14982,2.3313,1.3407,0.83205,1.5412,-1.2575,-2.6753,jogging
13.579,3.4868,1.2531,4.8065,-0.871,1.7159,1.7755,-1.6594,-3.2953,jogging
18.891,1.3484,1.9205,9.6787,-2.0126,1.9319,1.9597,-1.0379,-3.4447,jogging
19.491,-2.2337,4.4811,10.061,-4.9029,4.1211,2.094,0.12737,-3.3546,jogging
19.532,-9.7794,7.1507,10.319,-12.792,5.6615,2.2981,0.020159,-3.7193,jogging
19.532,-19.123,9.221,10.88,-22.759,6.3738,2.791,-1.5941,-4.0836,jogging
19.532,-19.45,8.1177,11.087,-23.332,4.99,3.0391,-3.1502,-4.9874,jogging
19.532,-18.115,6.5922,11.546,-22.552,3.0267,3.0494,-2.7828,-5.3014,jogging
6.8919,-16.276,3.1327,-1.5746,-11.837,0.94668,2.9618,-2.0247,-4.7589,jogging
1.1713,-14.901,2.261,-6.8854,-9.7629,0.055614,2.7376,-1.8207,-3.8069,jogging
-3.7456,-13.947,1.6481,-11.25,-8.0441,-0.58905,2.3744,-2.0443,-2.6191,jogging
-7.8453,-13.28,1.2258,-14.589,-6.5325,-1.0488,2.0974,-2.0821,-1.4215,jogging
-12.463,-11.564,0.54481,-16.948,-3.146,-1.7341,2.073,-1.8076,-0.078496,jogging
-12.64,-11.577,0.70826,-15.726,-2.5385,-1.5156,2.0504,-1.6319,0.38637,jogging
-11.55,-12.408,0.6674,-11.997,-2.8081,-1.2848,1.7165,-1.0745,1.7517,jogging
-10.079,-12.926,0.43585,-9.553,-3.2924,-1.323,1.1671,-0.58338,2.6206,jogging
-7.9543,-13.375,0.38137,-6.7892,-3.7657,-1.1905,0.40623,0.13103,3.4566,jogging
-2.3427,-13.225,-0.10896,-0.79035,-3.6194,-1.3277,-0.34911,0.83078,4.0384,jogging
1.0896,-13.116,-0.068102,2.3813,-3.4554,-1.1484,-1.2908,1.5137,4.2373,jogging
3.514,-13.811,0.61292,5.245,-5.6305,-0.26804,-1.5678,1.7339,4.2092,jogging
10.855,-18.796,1.3076,10.329,-9.0406,0.45677,-2.7012,3.4187,4.6927,jogging
18.81,-19.491,2.942,19.482,-9.7082,3.0896,-3.4767,5.5952,5.1581,jogging
19.504,-19.504,4.127,21.465,-10.16,6.3668,-3.6551,6.0564,4.5314,jogging
19.532,-14.465,3.7728,21.654,-5.3642,6.7471,-3.1551,4.762,3.1099,jogging
19.532,-10.106,1.9613,21.639,-1.5372,6.239,-1.9716,2.3201,1.8699,jogging
19.395,-4.2495,-0.40861,13.124,3.2291,-1.3614,-1.6686,1.9716,1.7156,jogging
16.167,-1.362,-1.6072,9.358,5.6515,-2.3907,-1.3665,1.7859,1.4435,jogging
13.048,0.8717,-1.975,5.7824,7.4294,-2.5861,-1.452,1.8155,1.419,jogging
10.052,4.8352,-2.6696,1.9104,10.298,-2.8893,-1.5125,1.5699,1.4322,jogging
8.7715,7.5729,-3.3097,0.16818,12.279,-3.261,-1.4548,1.1066,1.3857,jogging
7.6955,10.025,-3.7456,-1.3651,13.758,-3.3762,-1.317,0.38118,1.0421,jogging
4.7671,13.212,-3.1054,-4.9227,14.33,-2.0923,-0.8998,0.31429,0.57391,jogging
4.4402,13.838,-2.2882,-5.282,13.417,-1.0755,-0.44685,0.39126,-0.064141,jogging
4.9169,13.729,-1.8387,-4.6112,11.823,-0.51489,0.17685,-0.027794,-0.86468,jogging
8.2948,10.351,-1.58,-0.67777,6.6301,-0.23282,0.74923,-0.77397,-1.5931,jogging
9.6977,7.5321,-1.5119,0.85674,3.5033,-0.17872,1.1261,-1.5159,-2.2352,jogging
11.087,3.2553,0.095342,2.1852,-0.70989,1.194,1.3186,-2.0168,-2.8689,jogging
12.572,2.0839,0.83084,3.5285,-1.6049,1.717,1.3653,-1.6643,-3.591,jogging
14.764,1.6344,0.76274,5.5714,-1.7084,1.4586,1.3222,-0.36041,-3.569,jogging
19.45,-2.3155,3.2825,9.8934,-4.5131,3.4005,1.3476,0.95264,-3.4749,jogging
19.518,-8.6353,6.279,10.128,-11.194,5.0734,1.6215,0.832,-3.7156,jogging
19.532,-16.181,8.4446,10.484,-19.123,6.0646,2.4022,-0.83078,-4.0726,jogging
19.532,-19.45,8.4038,11.138,-23.114,4.8981,2.9477,-2.0892,-4.7455,jogging
18.061,-18.551,6.7693,10.189,-22.768,2.7168,3.175,-2.1768,-4.9193,jogging
13.743,-17.284,5.3937,6.1692,-21.778,1.0793,3.2901,-1.5556,-4.539,jogging
7.8317,-15.5,3.3778,-0.6458,-11.005,1.3541,3.3201,-1.3234,-3.7721,jogging
-0.92618,-13.566,1.362,-8.5858,-7.7824,-0.65113,3.1624,-1.7859,-2.8662,jogging
-5.38,-13.348,1.0896,-12.392,-6.7979,-0.93393,2.8918,-2.386,-1.8634,jogging
-9.8884,-12.817,0.96704,-15.973,-5.4054,-1.0881,2.6689,-2.686,-0.894,jogging
-15.514,-12.245,0.68102,-18.696,-3.1971,-1.3638,2.54,-2.6957,-0.11759,jogging
-15.255,-12.449,0.55843,-16.774,-2.9562,-1.3779,2.1747,-1.6903,1.3103,jogging
-14.247,-12.708,0.25879,-14.293,-3.0593,-1.4946,1.6603,-0.55283,2.4383,jogging
-7.1234,-13.362,-0.7355,-5.6347,-3.7529,-2.0113,0.95906,0.57696,3.3967,jogging
-1.6617,-13.579,-1.4165,-0.20506,-3.9338,-2.4215,0.24038,1.2462,3.9612,jogging
3.5277,-13.525,-1.8932,6.4912,-3.7385,-2.3972,-0.67837,1.2171,3.9031,jogging
9.8884,-16.058,-1.8932,9.4161,-6.2673,-2.1778,-1.3467,1.314,3.8674,jogging
16.086,-18.592,-2.2201,16.579,-8.808,-1.7688,-1.7691,1.8017,4.1065,jogging
18.673,-18.701,-1.58,19.638,-8.9869,-0.64138,-2.6255,3.9193,4.7528,jogging
19.518,-17.08,0.19068,21.51,-7.8975,2.9987,-3.1148,5.393,3.7672,jogging
19.532,-12.408,0.88532,21.579,-3.7717,5.0556,-3.0348,4.6691,2.5479,jogging
