@relation input750Bru

@attribute Ax numeric
@attribute Ay numeric
@attribute Az numeric
@attribute Lx numeric
@attribute Ly numeric
@attribute Lz numeric
@attribute Gx numeric
@attribute Gy numeric
@attribute Gz numeric
@attribute Class {walking,standing,jogging,sitting}

@data
8.4446,-1.1169,1.8796,-1.0734,0.80397,0.50583,-0.46548,0.89889,0.073915,walking
8.7306,-1.0624,1.7434,-0.76066,0.88041,0.22315,-0.49816,0.85521,0.15485,walking
8.5808,-0.35413,1.3212,-0.86836,1.6437,-0.37942,-0.55375,0.73487,0.2529,walking
8.5808,-0.12258,1.1169,-0.8554,1.8961,-0.63037,-0.50519,0.61025,0.38423,walking
8.7579,-0.55843,1.5255,-0.63408,1.5702,-0.32658,-0.30727,0.39523,0.53817,walking
8.717,-1.2258,2.0431,-0.64015,1,0.13009,-0.24282,0.47281,0.50763,walking
9.3163,-1.7706,1.9613,-0.022774,0.49922,0.012104,-0.26878,0.5226,0.46884,walking
11.264,-3.1872,1.7298,1.9783,-0.77722,-0.30441,-0.29963,0.38026,0.43249,walking
11.727,-2.6287,1.0896,2.4608,-0.14883,-0.94887,-0.46853,0.050702,0.24343,walking
11.632,-1.7434,0.70826,2.3629,0.75052,-1.3012,-0.66462,-0.046426,0.15424,walking
11.577,-0.19068,1.1713,2.3003,2.3281,-0.76873,-0.78954,0.23152,-0.12523,walking
12.408,-0.70826,2.9556,3.1153,1.7332,0.9926,-0.2306,0.46365,-0.23396,walking
13.362,-2.0839,2.1384,4.0689,0.29866,0.10374,0.45204,0.44776,-0.29596,walking
12.217,-1.9341,2.152,2.9219,0.34588,0.015425,0.28588,0.80359,-0.60292,walking
12.217,-1.3076,5.0804,2.9398,0.75473,2.6632,-0.45937,1.1109,-0.8543,walking
11.632,-1.0896,6.1836,2.3683,0.88745,3.644,-0.30971,0.87018,-0.91844,walking
9.6023,-2.8058,5.7342,0.35014,-1.0652,2.9887,0.56719,-0.20892,-0.78557,walking
9.6296,-4.304,4.2087,0.36787,-2.6198,1.4601,0.89309,-1.0302,-0.51374,walking
10.052,-5.0804,2.6968,0.73522,-3.5041,0.072606,0.7083,-1.5461,-0.25412,walking
10.488,-4.3721,1.58,1.0608,-2.848,-0.65201,0.20067,-1.4062,-0.11057,walking
11.128,-3.0237,1.2531,1.6439,-1.5022,-0.7246,-0.18387,-1.1173,0.0562,walking
11.155,-2.4517,1.4301,1.6507,-0.91477,-0.43403,-0.2303,-0.7929,0.099876,walking
10.774,-0.20431,3.1463,1.2247,1.3648,1.5571,-0.13989,-0.63286,0.18479,walking
10.188,-0.095342,3.1191,0.6315,1.4765,1.5787,0.090408,-0.74312,0.24679,walking
9.1393,-0.44947,2.1248,-0.43223,1.1522,0.7135,0.42272,-0.85368,0.30329,walking
7.8589,-0.89894,1.185,-1.732,0.76218,-0.008851,0.61545,-0.92454,0.36682,walking
6.6604,-1.1169,0.84446,-2.9356,0.56952,-0.27127,0.68661,-0.97311,0.37538,walking
5.6116,-1.2803,0.50395,-3.9919,0.45992,-0.28872,0.75198,-0.87018,0.40592,walking
5.2438,-1.8115,0.068102,-4.3537,0.039467,-0.72616,0.95753,-0.47586,0.56719,walking
5.3119,-1.9341,0.01362,-4.2785,-0.034139,-0.75081,0.95784,-0.36194,0.58949,walking
5.8431,-1.9477,0.027241,-3.7294,0.05012,-0.71195,0.91233,-0.13195,0.58704,walking
7.2324,-2.2065,0.12258,-2.3067,-0.06818,-0.65476,0.8491,0.16982,0.47098,walking
7.5048,-2.3972,0.12258,-2.0126,-0.1881,-0.71926,0.78588,0.26145,0.3485,walking
7.4912,-2.4925,-0.34051,-2.0164,-0.25301,-1.2129,0.62705,0.2926,0.20372,walking
8.1313,-2.2474,-1.1986,-1.3583,0.036079,-2.1492,0.52748,0.16188,0.069333,walking
8.4446,-2.3563,-0.77636,-1.0428,-0.07384,-1.7512,0.51404,-0.019548,-0.016188,walking
9.5751,-2.5334,0.44947,0.084692,-0.26658,-0.53238,0.65637,-0.065363,0.001833,walking
10.569,-2.0431,0.44947,1.0762,0.21068,-0.5353,0.6689,-0.033292,-0.01069,walking
12.572,-2.2201,0.69464,3.0702,-0.010891,-0.31212,0.56322,0.11087,0.022602,walking
13.934,-3.5549,-0.35413,4.4406,-1.3304,-1.4056,0.39859,0.35155,0.14691,walking
13.702,-3.5685,-1.7162,4.2105,-1.3276,-2.745,0.19731,-0.1573,0.12767,walking
15.486,-5.9249,0.50395,6.0073,-3.5967,-0.4435,0.40073,-0.21808,0.27581,walking
16.685,-2.656,0.095342,7.2072,-0.29648,-0.78534,0.21289,-0.35949,0.43066,walking
14.097,-2.4789,1.3484,4.6221,-0.090045,0.51814,-0.10079,-0.72388,0.50641,walking
12.626,-7.1915,2.4925,3.2011,-4.5702,1.8084,0.28344,-0.6918,0.52901,walking
10.637,-5.0259,1.4438,1.2333,-2.3023,0.88446,-0.65454,-0.88728,0.18479,walking
7.2869,-3.228,1.3212,-2.1177,-0.46446,1.0271,-0.69761,-0.76419,-0.11393,walking
6.3198,-2.1656,1.0215,-3.091,0.58284,0.7914,-0.35827,-0.48289,-0.30543,walking
5.9249,-0.43585,1.7162,-3.525,2.182,1.5848,-0.30329,-0.16982,-0.58154,walking
7.3141,-0.054481,2.1384,-2.1725,2.4252,1.9777,0.09499,0.3989,-0.62889,walking
8.036,-0.38137,2.3563,-1.4679,2.0267,2.14,0.62827,0.58154,-0.39279,walking
10.311,-2.4925,2.1384,0.78474,-0.20761,1.683,0.74953,0.88759,-0.21197,walking
11.073,-3.4459,2.1656,1.5518,-1.1954,1.4975,0.43677,0.94837,-0.17623,walking
10.951,-4.3721,2.2065,1.438,-2.1202,1.4282,0.18326,0.78954,-0.26848,walking
10.283,-4.1814,1.8932,0.77907,-1.9585,0.94585,0.066279,0.36224,-0.37538,walking
8.1722,-3.7184,1.3484,-1.3365,-1.5669,0.28728,-0.2251,0.15547,-0.48106,walking
7.5184,-3.3642,1.0351,-2.0042,-1.2842,-0.04372,-0.59651,0.35766,-0.53023,walking
6.8374,-1.9068,1.471,-2.6963,0.068458,0.29785,-0.83933,0.61025,-0.48778,walking
6.7829,-1.3348,1.5119,-2.7503,0.61,0.28455,-0.9276,0.87812,-0.34819,walking
7.6546,-0.83084,2.0022,-1.8566,1.0654,0.54945,-0.79748,1.0354,-0.079412,walking
7.8589,-0.92618,2.0839,-1.6393,0.96814,0.54579,-0.65607,0.93951,0.065057,walking
8.1586,-0.89894,1.7025,-1.3102,1.0141,0.013687,-0.63713,0.8717,0.13775,walking
8.3493,-0.17706,1.0896,-1.0731,1.8016,-0.77437,-0.66798,0.75503,0.28161,walking
8.4719,0.17706,1.0215,-0.93622,2.182,-0.88607,-0.71838,0.63652,0.41111,walking
8.6489,0.14982,1.2531,-0.72607,2.2394,-0.72517,-0.51282,0.3882,0.5565,walking
2.5198,-9.9292,0.68102,0.092022,-0.44209,0.16093,-0.013439,-0.059865,0.007941,standing
2.4789,-9.9292,0.69464,0.052144,-0.44163,0.17827,-0.011606,-0.02474,0.000916,standing
2.4789,-9.9429,0.6674,0.052443,-0.45514,0.15166,-0.018937,0.001222,-0.003665,standing
2.438,-9.9565,0.76274,0.011513,-0.46866,0.24917,-0.027794,0.012828,-0.003971,standing
2.547,-9.9565,0.7355,0.11961,-0.46869,0.2254,-0.0281,0.033292,0.00672,standing
2.6151,-9.9156,0.64016,0.18719,-0.42782,0.13293,-0.02138,0.038179,0.004887,standing
2.6151,-9.9837,0.64016,0.18669,-0.49592,0.13534,-0.024129,0.032376,0.008552,standing
2.6696,-9.9156,0.6674,0.24013,-0.42804,0.16331,-0.027184,0.026573,0.006109,standing
2.6696,-9.9429,0.77636,0.23922,-0.45544,0.27367,-0.023213,0.025656,-0.002138,standing
2.6287,-9.7385,0.61292,0.19558,-0.25178,0.11149,-0.013744,0.034514,0.01069,standing
2.547,-9.7522,0.55843,0.11617,-0.26482,0.056655,0.001833,0.068111,0.032376,standing
2.4789,-9.8339,0.61292,0.051276,-0.34585,0.10888,-0.003054,0.146,0.035736,standing
2.5606,-10.27,0.51757,0.14558,-0.77897,0.004661,-0.015272,0.2587,0.042761,standing
2.8194,-10.406,0.47671,0.41177,-0.91359,-0.041768,-0.048869,0.30665,0.051007,standing
3.3778,-10.161,0.65378,0.97138,-0.66828,0.13242,-0.074831,0.22571,0.044899,standing
3.7456,-9.8884,0.6674,1.3218,-0.39983,0.15416,-0.07086,0.10507,0.020464,standing
3.6094,-9.7522,0.62654,1.1728,-0.26671,0.11728,-0.050702,0.01741,-0.021075,standing
3.1735,-9.6568,0.5993,0.72314,-0.17449,0.098099,-0.021686,-0.063835,-0.045815,standing
2.0294,-9.8066,0.92618,-0.43329,-0.32738,0.42745,0.020464,-0.17135,-0.040928,standing
1.7706,-9.902,1.2258,-0.69126,-0.42274,0.72274,0.055589,-0.23152,-0.004276,standing
1.7434,-9.902,1.4438,-0.711,-0.42136,0.93007,0.07758,-0.26542,0.018021,standing
2.0158,-9.9292,1.1986,-0.42088,-0.4454,0.66025,0.099266,-0.1686,0.038179,standing
2.0294,-9.9292,0.89894,-0.39746,-0.44367,0.34697,0.081856,-0.063225,0.030543,standing
2.1793,-9.9973,0.54481,-0.23992,-0.51038,-0.016981,0.052534,0.018631,0.027794,standing
2.3427,-10.025,0.50395,-0.072015,-0.53669,-0.061372,0.022907,0.071471,0.017715,standing
2.5198,-9.9973,0.55843,0.11037,-0.50873,-0.0174,-0.006414,0.11362,-0.00672,standing
2.547,-10.025,0.5993,0.13714,-0.53617,0.022078,-0.010079,0.10873,-0.00672,standing
2.6015,-10.011,0.61292,0.19015,-0.52296,0.035193,-0.028405,0.071777,-0.002749,standing
2.6968,-9.9973,0.38137,0.28095,-0.51003,-0.18865,-0.036652,0.059254,-0.008247,standing
2.656,-9.9565,0.49033,0.23641,-0.46968,-0.072504,-0.048258,0.049175,-0.013439,standing
2.5606,-10.025,0.50395,0.13827,-0.53797,-0.049961,-0.03879,-0.00336,-0.009468,standing
2.4925,-9.9973,0.7355,0.068401,-0.5107,0.18988,-0.015882,-0.051618,-0.001527,standing
2.4244,-9.902,0.8036,0.000906,-0.41524,0.25732,0.010385,-0.079107,0.00336,standing
2.3699,-9.9429,0.76274,-0.052531,-0.45604,0.21287,0.02474,-0.076053,-0.004582,standing
2.3155,-9.9292,0.85808,-0.1072,-0.44269,0.30435,0.023518,-0.036041,-0.011301,standing
2.3563,-9.902,0.78998,-0.065989,-0.41556,0.23277,0.018631,0.013744,-0.008247,standing
2.4108,-9.902,0.7355,-0.013093,-0.41624,0.17366,0.018937,0.025962,-0.007025,standing
2.4653,-9.9565,0.70826,0.038657,-0.47201,0.13658,0.024435,0.058338,-0.021075,standing
2.5061,-9.9701,0.61292,0.076792,-0.48667,0.035642,0.02474,0.047953,-0.01069,standing
2.547,-9.9565,0.50395,0.11487,-0.47417,-0.079932,0.028711,0.025351,-0.009163,standing
2.6287,-9.9973,0.44947,0.19492,-0.51552,-0.13552,0.032987,0.015272,-0.009774,standing
2.656,-9.9701,0.40861,0.2179,-0.48954,-0.17906,0.034819,-0.020159,-0.014966,standing
2.6015,-9.9565,0.47671,0.15732,-0.47767,-0.11385,0.033903,-0.029627,-0.013744,standing
2.5334,-9.902,0.64016,0.084449,-0.42469,0.045366,0.045509,-0.032681,-0.023518,standing
2.5061,-9.8611,0.72188,0.055012,-0.38465,0.123,0.047953,-0.036957,-0.029322,standing
2.4517,-9.8339,0.70826,-0.007816,-0.36045,0.09567,0.070555,-0.011912,-0.042455,standing
2.4517,-9.8611,0.6674,-0.014745,-0.3903,0.042429,0.090103,0.00336,-0.035736,standing
2.4517,-9.902,0.77636,-0.016852,-0.43232,0.14227,0.10812,0.012523,-0.039706,standing
2.547,-9.9292,0.76274,0.067946,-0.46439,0.098442,0.12706,0.028405,-0.03879,standing
2.5061,-9.9973,0.6674,0.021336,-0.53564,-0.019931,0.13347,0.03207,-0.038485,standing
2.5742,-10.052,0.64016,0.082245,-0.5945,-0.080609,0.10996,0.020464,-0.020159,standing
2.5879,-10.025,0.54481,0.092584,-0.5693,-0.19121,0.077274,0.01069,-0.01069,standing
2.5334,-10.093,0.57205,0.03823,-0.63768,-0.16797,0.064446,0.008247,-0.012828,standing
2.6015,-10.052,0.54481,0.10374,-0.59817,-0.20361,0.04948,-0.00336,-0.003054,standing
2.6151,-9.8611,0.76274,0.1164,-0.40798,0.011257,0.025045,-0.031765,0.00336,standing
2.6423,-9.9837,0.85808,0.14321,-0.53091,0.10363,0.034819,-0.057116,0.007636,standing
2.5742,-9.9973,0.95342,0.075882,-0.54484,0.19251,0.035125,-0.06689,0.012523,standing
2.6015,-9.9565,0.96704,0.10396,-0.504,0.20319,0.034208,-0.064141,0.018937,standing
2.6423,-9.9156,1.1986,0.20212,-0.42237,0.42442,0.028405,-0.069333,0.032376,standing
2.7513,-9.902,1.2122,0.25937,-0.44938,0.43205,0.030849,-0.042761,0.03207,standing
2.8194,-9.8611,1.0624,0.32931,-0.40851,0.27648,0.03879,-0.012217,0.027489,standing
2.8194,-9.8611,1.1305,0.32893,-0.40914,0.33815,0.03207,-0.003971,0.012523,standing
2.8058,-9.8611,1.2258,0.31392,-0.41078,0.41851,0.013134,-0.012828,0.016799,standing
2.7649,-9.8748,1.185,0.27281,-0.42481,0.37363,0.00336,-0.034514,0.006414,standing
2.7649,-9.8475,1.185,0.27105,-0.39828,0.37076,0.008858,-0.030543,0.007941,standing
2.7241,-9.902,1.1577,0.2274,-0.45404,0.3372,0.004887,-0.031154,0.009774,standing
2.6696,-9.902,1.1986,0.1727,-0.45441,0.3745,0.00336,-0.046426,0.006414,standing
2.6423,-9.902,1.185,0.14537,-0.45459,0.35908,0.009163,-0.055283,0.008858,standing
2.6696,-9.8884,1.1577,0.199,-0.46868,0.39719,0.000611,-0.047953,0.009774,standing
2.7104,-9.8339,1.2667,0.21143,-0.38769,0.43328,0.011301,-0.037874,0.008552,standing
2.6696,-9.8748,1.2258,0.16959,-0.42919,0.38811,0.018631,-0.027489,0.00336,standing
2.6832,-9.8339,1.1577,0.18212,-0.38899,0.31587,0.019548,-0.018021,-0.001833,standing
2.6968,-9.8475,1.1305,0.19185,-0.40444,0.27966,0.025045,-0.011606,-0.005498,standing
2.6832,-9.8611,1.1441,0.1755,-0.41941,0.28645,0.027794,-0.014355,-0.001222,standing
2.7377,-9.8611,1.1305,0.22482,-0.42191,0.26041,0.038485,-0.011606,-0.010996,standing
2.6968,-9.8339,1.0624,0.18053,-0.39631,0.18446,0.041844,-0.012523,-0.00733,standing
2.6015,-9.9156,1.0215,0.083602,-0.4792,0.13571,0.048258,-0.009774,-0.012828,standing
2.547,-9.9973,1.0215,0.028879,-0.56144,0.13087,0.044288,-0.003054,-0.005192,standing
2.438,-9.9701,1.0215,-0.078519,-0.53491,0.11902,0.025045,0.005192,-0.00672,standing
2.4517,-9.9973,1.076,-0.064037,-0.56245,0.16794,0.009774,0.014661,0.004276,standing
2.5198,-9.9973,1.0488,0.005827,-0.56218,0.13861,-0.007636,0.019242,0.002749,standing
2.4925,-9.9429,0.8717,-0.018283,-0.50655,-0.035117,-0.011301,0.027794,0.005803,standing
2.547,-9.9292,0.89894,0.037793,-0.49237,-0.0065,-0.013134,0.036041,0.011301,standing
2.5061,-9.9565,0.96704,-0.000261,-0.51878,0.13054,-0.022602,0.005803,0.00672,standing
2.5606,-9.8611,0.99429,0.056487,-0.42232,0.095116,-0.023824,-0.001527,0.007025,standing
2.5742,-9.9565,1.0624,0.070712,-0.51721,0.16632,-0.021991,0.013744,-0.001222,standing
2.547,-9.9565,1.0215,0.043957,-0.51682,0.12815,-0.024435,0.023213,-0.000611,standing
2.5606,-9.9156,0.9398,0.058123,-0.47569,0.047786,-0.01741,0.012217,0.006414,standing
2.547,-9.9156,0.92618,0.045797,-0.47499,0.037987,-0.009163,0.007941,0.00733,standing
2.5879,-9.902,0.9398,0.088939,-0.46077,0.051505,0.004887,0.010385,0.01069,standing
2.5742,-9.9292,0.91256,0.049621,-0.4877,0.02326,0.002444,0.027489,0.001833,standing
2.4925,-9.9292,0.92618,-0.003159,-0.48732,0.036057,0.005803,0.025656,0.004276,standing
2.5742,-9.9565,0.99429,0.080628,-0.51421,0.10217,-0.001833,0.025656,0.001222,standing
2.6423,-9.9292,0.92618,0.14846,-0.48713,0.033141,0.004582,0.035736,-0.003054,standing
2.6287,-9.9973,0.8036,0.13349,-0.55563,-0.089906,0.002138,0.057727,-0.008247,standing
2.5198,-10.025,0.83084,0.024907,-0.58273,-0.062238,-0.000305,0.068111,-0.008247,standing
2.4925,-10.052,0.92618,0.000839,-0.60918,0.032609,-0.00672,0.057727,-0.002749,standing
2.5198,-10.011,0.89894,0.029415,-0.56788,0.006305,-0.018021,0.030849,0.006414,standing
2.5198,-9.902,0.99429,0.032923,-0.45783,0.10329,-0.029322,0.016799,0.000916,standing
2.547,-9.8475,0.96704,0.061136,-0.40251,0.082279,-0.033292,0.016493,-0.002444,standing
2.5606,-9.902,1.0896,0.07601,-0.45638,0.2079,-0.032987,0.029322,-0.000611,standing
2.5742,-9.8748,1.0215,0.089747,-0.42886,0.14247,-0.03146,0.047647,-0.009774,standing
2.5879,-9.9292,0.99429,0.10284,-0.48338,0.11632,-0.022907,0.075442,-0.00733,standing
2.547,-9.9292,0.96704,0.06174,-0.48328,0.090794,-0.010996,0.075747,-0.007025,standing
2.5334,-10.011,0.8717,0.049707,-0.5646,-0.00473,-0.008247,0.057421,0.004276,standing
2.6423,-9.9973,0.76274,0.15951,-0.55068,-0.11281,-0.005803,0.033292,0.008552,standing
2.6968,-9.9973,0.81722,0.21394,-0.55058,-0.057077,-0.013134,0.033292,0.00336,standing
2.6832,-9.9292,0.85808,0.20097,-0.4818,-0.010786,-0.019242,0.007025,0.009774,standing
2.656,-9.9292,0.8717,0.17382,-0.48157,0.005099,-0.029627,-0.001833,0.005498,standing
2.6151,-9.9156,0.96704,0.13329,-0.46747,0.10476,-0.026573,-0.011301,0.003665,standing
2.6015,-9.9156,1.0624,0.11869,-0.46724,0.2054,-0.016799,-0.01405,-0.002138,standing
2.5742,-9.8884,1.0351,0.091116,-0.44005,0.17862,-0.009468,-0.011912,0.003054,standing
2.5606,-9.8611,1.1032,0.077489,-0.41276,0.24729,0.001222,-0.010385,-0.002138,standing
2.5879,-9.902,1.0624,0.10399,-0.45406,0.20371,0.005803,0.012217,0.006414,standing
2.6015,-9.9429,1.1169,0.11858,-0.49502,0.25429,0.007025,0.009163,-0.000611,standing
2.6696,-9.8748,1.076,0.18564,-0.42757,0.20932,0.000611,-0.008552,0.000916,standing
2.6696,-9.9156,0.96704,0.18451,-0.46875,0.10015,0.010385,-0.022297,0.005803,standing
2.656,-9.902,0.92618,0.17037,-0.4553,0.058909,0.008858,-0.029322,0.006109,standing
2.5606,-9.9565,0.88532,0.075087,-0.50968,0.018955,0.005803,-0.016188,-0.001833,standing
2.5061,-9.9565,0.92618,0.020519,-0.50968,0.06004,-0.009163,-0.016493,-0.003054,standing
2.4789,-9.902,0.99429,-0.006773,-0.45507,0.12969,-0.01069,-0.015272,-0.000916,standing
2.4244,-9.9429,0.95342,-0.060452,-0.49553,0.090895,-0.011606,-0.00336,0.000916,standing
2.4244,-9.9429,0.95342,-0.060452,-0.49553,0.090895,-0.004276,0.023213,0.003971,standing
2.4244,-9.9429,0.95342,-0.060452,-0.49553,0.090895,-0.010996,0.03207,0.009163,standing
2.4244,-9.9429,0.95342,-0.060452,-0.49553,0.090895,-0.011301,0.04612,0.004887,standing
2.5061,-9.9292,0.83084,0.024632,-0.48058,-0.026722,-0.01741,0.042455,0.006109,standing
2.547,-9.902,0.95342,0.067031,-0.4529,0.096234,-0.01741,0.041233,0.004276,standing
2.5742,-9.9156,0.92618,0.095959,-0.4659,0.070967,-0.024129,0.048564,-0.004582,standing
2.547,-9.9429,0.89894,0.068298,-0.49296,0.046997,-0.023213,0.054062,-0.008552,standing
2.547,-9.9156,0.92618,0.068521,-0.46546,0.076408,-0.023518,0.030849,-0.003665,standing
2.6151,-9.9973,0.99429,0.13719,-0.54695,0.14541,-0.021991,0.026267,0.002749,standing
2.5742,-9.9292,0.96704,0.097711,-0.47842,0.11899,-0.014966,0.023824,0.005803,standing
2.5334,-9.9429,0.99429,0.057933,-0.49173,0.14647,-0.018326,0.03146,-0.001222,standing
2.547,-9.9429,1.0215,0.072317,-0.49156,0.17333,-0.01405,0.028711,-0.000305,standing
2.6015,-9.9292,0.89894,0.12637,-0.47784,0.053165,-0.020769,0.028711,-0.002444,standing
2.5879,-9.9565,0.85808,0.11314,-0.50469,0.015572,-0.01741,0.026267,0.001833,standing
2.6015,-9.9429,0.8036,0.12665,-0.49071,-0.03456,-0.021075,0.012523,-0.00733,standing
2.6423,-9.9429,0.81722,0.16526,-0.49092,-0.016633,-0.016799,-0.000305,0.000305,standing
2.6151,-9.9429,0.8036,0.1376,-0.4908,-0.027698,-0.016493,-0.00733,-0.002749,standing
2.547,-9.9565,0.89894,0.068314,-0.50411,0.074809,-0.019242,-0.008858,0.003054,standing
2.547,-9.9429,0.92618,0.068895,-0.49022,0.10335,-0.022907,0.005192,-0.002749,standing
2.5742,-9.9565,0.98067,0.095894,-0.50368,0.16045,-0.018937,0.002749,0.002749,standing
2.6015,-9.9429,0.95342,0.12374,-0.48956,0.13712,-0.022907,0.009163,-0.001833,standing
2.6151,-9.9837,0.96704,0.1364,-0.53041,0.15371,-0.02474,0.01405,-0.000916,standing
2.6015,-9.9156,0.9398,0.12251,-0.46229,0.12752,-0.019548,0.008247,-0.001833,standing
2.5061,-9.9292,0.88532,0.027796,-0.47534,0.077866,-0.013744,-0.00672,-0.002138,standing
2.5198,-9.8884,0.89894,0.040898,-0.43438,0.094187,-0.011301,-0.029322,-0.007636,standing
2.3836,-9.9429,0.91256,-0.095522,-0.48863,0.11124,-0.002138,-0.016493,-0.005803,standing
2.4108,-9.9701,0.84446,-0.067785,-0.51562,0.044531,-0.01741,0.016493,-0.002444,standing
2.4517,-10.038,0.83084,-0.025405,-0.5832,0.032398,-0.023213,0.031765,-0.007941,standing
-1.0488,-9.7658,0.64016,0.1163,-0.036419,0.24982,-0.029016,0.010079,0.005803,standing
-1.076,-9.793,0.68102,0.086312,-0.063274,0.29212,0.011301,-0.031154,-0.013439,standing
-1.1169,-9.7658,0.54481,0.039376,-0.035467,0.15198,0.022297,-0.010385,-0.020159,standing
-1.2395,-9.7658,0.57205,-0.087908,-0.035142,0.17351,0.030238,0.029932,-0.043982,standing
-1.4438,-9.7794,0.57205,-0.2992,-0.048149,0.16839,0.016493,0.045815,-0.035125,standing
-1.4846,-9.6704,0.61292,-0.33916,0.06053,0.205,0.018631,0.028711,-0.02474,standing
-1.3484,-9.7113,0.57205,-0.19915,0.019118,0.16169,0.00336,0.010385,-0.006414,standing
-1.2258,-9.7522,0.69464,-0.074781,-0.02192,0.28507,-0.020769,0.042455,0.000916,standing
-1.185,-9.7385,0.76274,-0.034377,-0.008228,0.35362,-0.019548,0.07422,-0.002749,standing
-1.1986,-9.793,0.69464,-0.048792,-0.062578,0.28641,-0.002138,0.083078,-0.015272,standing
-1.2667,-9.7522,0.57205,-0.11936,-0.021351,0.16559,-0.003665,0.052229,-0.002138,standing
-1.1441,-9.7794,0.6674,0.002865,-0.048525,0.26156,-0.016799,0.048564,-0.000916,standing
-1.1169,-9.7658,0.8036,0.029305,-0.034843,0.39696,-0.012523,0.0562,0.000611,standing
-1.1169,-9.9837,0.76274,0.026574,-0.25237,0.35784,-0.013134,0.094379,-0.001833,standing
-1.3076,-10.011,0.89894,-0.16508,-0.27931,0.49855,-0.057727,0.17807,-0.023213,standing
-1.4029,-9.9429,0.89894,-0.25963,-0.21118,0.50166,-0.094073,0.25901,-0.003971,standing
-1.4574,-9.6704,0.61292,-0.30639,0.061556,0.24725,-0.13225,0.32742,0.005192,standing
-1.0896,-9.3844,0.47671,0.064616,0.34849,0.14721,-0.17593,0.34697,0.026878,standing
-0.35413,-9.3572,0.44947,0.79962,0.37768,0.18164,-0.1854,0.25717,0.043677,standing
-0.068102,-9.4525,0.6674,1.0773,0.28371,0.41424,-0.13378,0.099876,0.0281,standing
-0.027241,-9.6568,0.7355,1.1093,0.08095,0.52941,-0.03207,-0.040012,0.005498,standing
-0.74912,-9.8066,0.44947,0.36718,-0.066863,0.20289,0.11515,-0.17593,-0.047342,standing
-1.1986,-9.8475,0.27241,-0.09315,-0.10715,0.000749,0.14508,-0.18234,-0.058338,standing
-1.5119,-9.8203,0.21793,-0.40881,-0.080079,-0.069066,0.17715,-0.1463,-0.051618,standing
-1.8387,-9.9156,0.12258,-0.73649,-0.17672,-0.20815,0.15211,-0.076053,-0.0281,standing
-1.866,-9.8475,0.095342,-0.76117,-0.1097,-0.25806,0.13225,-0.005803,-0.022297,standing
-1.8796,-9.8475,0.21793,-0.76263,-0.11189,-0.15676,0.078191,0.020464,-0.010996,standing
-1.7162,-9.8611,0.27241,-0.5927,-0.1263,-0.10351,0.007636,0.023213,0.014661,standing
-1.5936,-9.8339,0.35413,-0.46182,-0.099797,-0.015894,-0.06017,0.053145,0.034819,standing
-1.3484,-9.7385,0.55843,-0.20063,-0.0054,0.21376,-0.10263,0.071471,0.040012,standing
-1.3484,-9.7385,0.42223,-0.19419,-0.00577,0.088803,-0.11576,0.010996,0.06689,standing
-1.1577,-9.8066,0.40861,0.013983,-0.074684,0.1148,-0.13683,-0.013134,0.070555,standing
-0.96704,-9.793,0.65378,0.21637,-0.061811,0.38302,-0.11209,-0.046731,0.074831,standing
-0.85808,-9.7658,0.64016,0.32805,-0.034707,0.37649,-0.055589,-0.042455,0.045815,standing
-0.8036,-9.6841,0.70826,0.38508,0.046911,0.45233,0.008552,-0.040623,0.011912,standing
-0.89894,-9.6704,0.57205,0.28586,0.060824,0.3094,0.079718,-0.01405,-0.028711,standing
-1.076,-9.7249,0.44947,0.10454,0.006637,0.17864,0.10568,0.006414,-0.050396,standing
-1.471,-9.6841,0.21793,-0.29934,0.047847,-0.077857,0.11759,0.009468,-0.047342,standing
-1.6617,-9.6977,0.095342,-0.49273,0.034074,-0.21574,0.086743,-0.022297,-0.014355,standing
-1.6072,-9.6977,0.21793,-0.4349,0.033323,-0.10387,0.045815,-0.041844,0.029627,standing
-1.2531,-9.8203,0.39499,-0.067844,-0.090988,0.068366,0.011912,-0.012217,0.044899,standing
-1.0896,-9.7385,0.5993,0.098211,-0.009685,0.26972,0.025045,0.035736,0.022907,standing
-0.99429,-9.7385,0.34051,0.19516,-0.009995,0.00756,0.043371,0.075136,0.000916,standing
-0.99429,-9.6568,0.29965,0.19199,0.07199,-0.036908,0.049786,0.080329,-0.007941,standing
-1.0215,-9.7385,0.44947,0.16154,-0.009476,0.10907,0.051313,0.092546,-0.015272,standing
-1.0488,-9.6296,0.61292,0.12535,0.10005,0.25783,0.065363,0.071777,-0.016799,standing
-1.0488,-9.5751,0.69464,0.11942,0.15481,0.32796,0.066584,0.087659,-0.031154,standing
-1.0624,-9.6296,0.69464,0.10175,0.10053,0.32046,0.089186,0.10629,-0.037263,standing
-1.471,-9.793,0.31327,-0.31493,-0.06307,-0.088926,0.12187,0.073304,-0.027489,standing
-1.471,-9.793,0.31327,-0.31493,-0.06307,-0.088926,0.14936,-0.037568,0.01405,standing
-1.1169,-9.6841,0.54481,0.048139,0.042596,0.091858,0.14111,-0.068111,0.063225,standing
-0.92618,-9.6841,0.61292,0.24124,0.055202,0.26724,0.15272,-0.013439,0.04612,standing
-0.78998,-9.7794,0.58567,0.37405,-0.0556,0.072885,0.18754,0.083689,-0.009163,standing
-1.0896,-10.052,0.44947,0.067154,-0.32868,-0.091644,0.18754,0.087048,-0.021686,standing
